training_step,reward
436.7870528109029,-258.3022409184016
1438.5085034013605,-145.11181813398642
2359.1345029239765,-109.07316269560864
3244.3913525498892,-96.61510434902033
4234.625714285714,-79.6420700017895
5228.828961175236,-73.90630829515638
6072.391025641025,-68.00685991799602
7007.077083333334,-73.75289343083277
7987.337301587301,-56.81314384688934
8866.591549295774,-49.92116591279251
9872.265565438374,-29.93272605590437
10817.751968503937,-23.171299090242293
11719.979797979799,-31.641094320933476
12627.403536977492,-12.103817052731944
13561.496453900709,-11.143261163449246
14554.971646673937,-2.1321898510754758
15481.151129943502,-1.576559341938819
16392.04217926186,22.093634843881944
17312.385964912282,12.39248093286989
18304.730403800477,9.727927840173226
19172.047781569967,20.774868631245944
20201.951310861423,45.79417521018214
21078.155615696887,25.554694978099356
22054.427738927738,26.779109864437082
22944.224731182796,44.94136441196165
23870.388607594938,48.73832588671129
24858.465181058495,58.4392066723706
25778.795604395604,71.77868447428222
26737.62958435208,39.08842918789584
27624.60657894737,27.21952842821269
28613.644444444446,70.277388099245
29520.42409033877,54.02431646359611
