training_step,reward
2.9411764705882355,
24.205882352941178,
32.73529411764706,
50.6764705882353,
83.91176470588235,
89.20588235294117,
94.05882352941177,
97.1470588235294,13.227941176470587
102.73529411764706,13.533088235294116
116.79411764705883,12.89705882352941
123.70588235294117,12.047794117647056
135.6764705882353,11.73897058823529
152.1764705882353,11.805147058823524
160.11764705882354,12.338235294117641
164.8235294117647,12.584558823529408
168.85294117647058,12.783088235294114
177.47058823529412,12.959558823529408
191.38235294117646,13.209558823529408
207.2941176470588,13.59926470588235
223.58823529411765,14.80147058823529
237.64705882352942,16.095588235294116
243.97058823529412,16.977941176470587
254.85294117647058,17.775735294117645
270.6764705882353,18.650735294117645
285.94117647058823,19.562499999999996
299.8235294117647,20.665441176470583
315.79411764705884,22.50367647058823
329.6470588235294,22.72058823529411
343.6764705882353,23.709558823529406
352.70588235294116,24.433823529411757
363.88235294117646,25.69117647058823
377.8529411764706,27.56617647058823
385.94117647058823,29.36029411764705
402.20588235294116,30.897058823529406
409.29411764705884,31.808823529411754
421.52941176470586,33.0955882352941
427.8235294117647,33.808823529411754
437.2647058823529,35.18014705882352
446.1470588235294,36.73897058823528
458.29411764705884,37.2830882352941
471.29411764705884,38.669117647058805
482.97058823529414,39.602941176470566
492.5,39.75367647058822
500.97058823529414,41.19852941176469
514.9117647058823,43.363970588235276
528.7058823529412,44.786764705882334
545.5588235294117,46.20588235294116
555.8823529411765,47.96323529411763
578.0588235294117,47.2720588235294
591.2058823529412,48.27941176470587
609.5294117647059,49.22794117647057
620.7058823529412,49.67647058823528
630.4411764705883,49.02573529411763
641.7058823529412,49.27941176470586
650.9411764705883,48.672794117647044
671.7941176470588,47.742647058823515
685.0882352941177,48.82720588235293
703.8529411764706,48.823529411764696
714.2058823529412,48.98161764705881
722.0588235294117,48.58823529411763
732.0294117647059,48.808823529411754
741.8823529411765,48.569852941176464
752.4705882352941,48.36397058823529
760.9117647058823,47.830882352941174
772.7058823529412,46.48897058823529
777.0,44.96691176470588
786.9705882352941,43.74632352941176
795.9705882352941,43.084558823529406
811.7058823529412,41.64338235294117
826.2352941176471,39.79044117647058
853.7058823529412,38.29044117647058
868.8235294117648,36.507352941176464
890.4117647058823,36.33088235294117
901.2647058823529,36.378676470588225
910.6176470588235,36.86397058823528
928.6176470588235,37.40073529411764
937.5,38.49999999999999
961.4117647058823,40.334558823529406
978.6470588235294,41.257352941176464
995.1764705882352,42.772058823529406
1009.8823529411765,43.17647058823529
1020.5294117647059,43.393382352941174
