training_step,reward
2.9375,
24.40625,
32.4375,
49.875,
85.71875,
91.21875,
96.125,
99.15625,13.17578125
104.4375,13.50390625
118.40625,12.90625
124.1875,12.07421875
136.375,11.76953125
154.0625,11.8203125
162.53125,12.3828125
166.28125,12.65234375
169.53125,12.86328125
177.34375,13.07421875
191.84375,13.3125
209.0,13.78515625
225.96875,14.97265625
240.40625,16.3359375
246.5625,17.0390625
256.6875,17.8671875
272.59375,18.8125
287.90625,19.77734375
301.875,20.890625
318.15625,22.84375
333.125,23.11328125
346.875,24.09765625
355.9375,25.0234375
367.8125,26.2578125
382.5,28.1328125
390.78125,29.859375
408.0625,31.4375
414.25,32.28515625
426.875,33.58984375
432.875,34.46484375
442.21875,35.90625
450.40625,37.5859375
461.75,38.18359375
475.1875,39.5625
486.78125,40.875
496.53125,41.1953125
504.21875,42.90234375
518.1875,45.234375
532.59375,46.69921875
550.375,48.1875
561.3125,50.15625
582.8125,49.67578125
596.46875,50.515625
615.625,51.50390625
627.21875,51.88671875
637.65625,51.11328125
648.65625,51.5234375
657.1875,50.90625
678.96875,49.7734375
691.90625,50.8984375
713.375,50.80859375
723.9375,50.94140625
731.5,50.5234375
741.6875,50.71484375
750.5625,50.40234375
761.46875,50.1015625
768.53125,49.55859375
781.0,48.16015625
784.8125,46.57421875
794.40625,45.20703125
802.4375,44.5
817.5,42.95703125
831.875,41.03515625
860.21875,39.5625
876.1875,37.6328125
899.0,37.1640625
910.03125,37.03515625
919.6875,37.37109375
938.59375,37.91015625
947.5,39.21875
972.34375,41.12109375
989.875,42.0390625
1007.875,43.7890625
1022.71875,44.26953125
1032.59375,44.484375
1046.0625,43.859375
1058.34375,42.82421875
1072.28125,41.390625
1079.53125,40.140625
1089.125,39.66796875
1104.03125,40.8984375
1118.28125,42.21484375
1128.875,43.24609375
1143.65625,44.5234375
1149.75,46.015625
1173.09375,48.31640625
1181.34375,49.32421875
1197.46875,50.5703125
1215.5625,50.3515625
1227.59375,50.59375
1245.90625,50.78515625
1255.8125,51.31640625
1267.28125,53.26171875
1280.53125,54.421875
1292.9375,56.9609375
1303.34375,57.9296875
1313.71875,58.7890625
1324.75,59.12109375
1342.28125,59.89453125
1352.4375,60.19140625
1365.34375,58.9921875
1373.84375,57.64453125
1383.84375,55.7265625
1393.90625,55.28515625
1401.46875,54.80859375
1406.78125,54.0625
1414.34375,53.29296875
1419.21875,53.046875
1423.78125,53.0625
1428.75,53.19140625
1436.96875,53.29296875
1441.28125,53.8203125
1457.21875,52.859375
1466.71875,52.69921875
1479.71875,52.98046875
1491.90625,53.75390625
1502.78125,53.37109375
1512.96875,53.609375
1528.03125,54.2109375
1539.8125,54.0546875
1554.5,55.625
1564.53125,56.80859375
1568.90625,57.05859375
1574.34375,55.96875
1578.0,55.42578125
1582.9375,54.57421875
1589.25,53.19140625
1597.34375,52.7734375
1606.6875,52.5703125
1614.28125,53.109375
1624.5,53.75390625
1632.625,54.97265625
1641.0,56.47265625
1646.5625,57.61328125
1652.75,59.08203125
1656.625,60.18359375
1662.78125,60.98828125
1667.65625,60.5390625
1674.5625,61.09765625
1681.625,61.4921875
1692.25,61.46875
1701.28125,62.234375
1709.15625,62.87109375
1717.84375,64.01953125
1726.625,65.171875
1734.875,67.16796875
1744.8125,67.32421875
1751.84375,67.3828125
1756.40625,67.796875
1762.84375,67.6484375
1771.65625,67.65234375
1779.9375,66.5546875
1785.15625,65.28515625
1789.6875,63.81640625
1799.25,63.3125
1808.71875,63.9921875
1816.03125,63.48046875
1821.6875,63.04296875
1827.9375,62.74609375
1835.03125,62.7265625
1840.84375,63.01171875
1851.6875,63.9609375
1858.90625,65.79296875
1865.4375,66.3203125
1871.15625,67.73046875
1881.875,69.484375
1889.09375,70.9609375
1895.46875,71.80859375
1901.71875,74.18359375
1906.9375,76.0703125
1911.75,77.0625
1918.84375,78.53125
1927.125,80.05078125
1934.5625,80.59375
1938.96875,81.2578125
