training_step,reward
155.5047281323877,16.82033096926714
459.45631067961165,44.41868932038835
772.2686762778505,75.56618610747051
1100.345557122708,114.03667136812412
1410.1387461459403,120.14285714285714
1714.7919463087248,142.90454884414615
2015.615649183147,156.067067927773
2350.6059850374063,160.50540315876975
2651.231610337972,194.83996023856858
2980.2477678571427,218.46428571428572
3272.8602261048304,206.95066803699896
3597.7480136208856,199.6878547105562
3899.5616016427107,244.5924024640657
4222.200723327305,241.63200723327304
4533.0356718192625,230.10225921522
4843.7069486404835,250.62638469284994
5154.110681114551,273.703560371517
5468.59661620659,273.3321460373998
5767.968074150361,275.96807415036045
6102.207627118644,278.91525423728814
6403.410729253981,300.56580050293377
6716.474613686534,324.49779249448125
7032.3104972375695,307.507182320442
7348.246548323471,336.70512820512823
7652.021395348837,330.6753488372093
7968.31129476584,315.53351698806244
8283.584427767355,323.7307692307692
8594.636730575177,323.8486377396569
8896.744588744588,329.9891774891775
9231.396516393443,352.9077868852459
9530.181996086105,351.027397260274
9843.175024582104,380.117994100295
