training_step,reward
3780.84375,270.3359375
3791.84375,268.83984375
3800.125,266.3515625
3810.21875,264.66015625
3821.6875,262.0078125
3831.4375,257.78125
3844.3125,252.39453125
3853.3125,247.7109375
3860.6875,243.515625
3869.1875,241.73828125
3878.65625,239.5
3891.75,238.390625
3899.3125,237.15625
3910.46875,237.21484375
3922.9375,237.94140625
3930.625,238.20703125
3943.9375,239.296875
3954.96875,240.91015625
3964.53125,241.6953125
3974.78125,241.17578125
3985.71875,239.09375
3997.375,236.9765625
4007.09375,233.921875
4019.375,232.3828125
4031.34375,228.98828125
4042.5625,225.015625
4054.8125,221.62109375
4062.5,219.875
4073.90625,218.3984375
4084.15625,216.9453125
4089.53125,214.61328125
4101.21875,213.26953125
4108.625,212.5625
4119.46875,212.19140625
4128.0,212.4921875
4135.90625,211.6796875
4142.71875,211.5390625
4148.9375,211.08203125
4155.4375,212.7421875
4161.3125,213.26953125
4173.40625,216.41796875
4180.625,219.4453125
4189.6875,221.94140625
4196.90625,224.875
4203.1875,226.375
4211.3125,228.359375
4218.21875,230.18359375
4227.03125,231.7578125
4235.1875,230.65625
4241.40625,228.61328125
4250.28125,225.23046875
4258.71875,223.16796875
4268.5,223.1640625
4278.3125,222.296875
4288.59375,220.05078125
4299.5,217.9921875
4313.21875,215.66015625
4325.59375,214.640625
4338.34375,215.16015625
4350.6875,215.70703125
4361.1875,216.22265625
4372.96875,217.60546875
4381.5625,219.54296875
4394.25,222.4375
4407.84375,227.5078125
4419.34375,231.6796875
4431.5,237.046875
4441.0625,240.56640625
4452.15625,243.00390625
4466.8125,245.1171875
4474.53125,249.05078125
4481.9375,253.578125
4492.71875,256.74609375
4502.375,259.83203125
4521.4375,259.5859375
4532.125,258.4765625
4544.0,256.4453125
4555.84375,254.90625
4567.875,252.08984375
4578.78125,248.0625
4588.28125,244.328125
4598.875,242.6484375
4613.0,243.71484375
4628.40625,248.3203125
4638.5,254.828125
4648.71875,261.5703125
4657.25,268.2109375
4666.125,273.32421875
4673.25,276.5703125
4680.8125,277.03125
4690.53125,276.1328125
4700.125,272.546875
4710.625,270.54296875
4718.96875,269.03515625
4728.5,265.16796875
4740.0625,261.54296875
4749.75,259.50390625
4760.40625,258.83203125
4769.78125,258.953125
4777.0,260.00390625
4791.3125,259.296875
4800.875,257.0859375
4808.65625,258.6171875
4821.53125,261.1953125
4829.40625,263.4296875
4838.09375,265.33984375
4847.125,267.4140625
4854.0,268.53515625
4864.4375,269.85546875
4875.15625,271.09375
4883.375,272.11328125
4895.9375,274.84375
4904.25,279.03125
4917.09375,282.26171875
4926.25,285.0625
4934.03125,288.01953125
4941.65625,290.859375
4948.8125,294.14453125
4959.8125,296.37109375
4968.4375,296.5390625
4983.0,297.328125
4993.90625,299.01171875
5005.34375,300.71875
5013.125,302.0625
5020.46875,303.93359375
5028.46875,306.4140625
5035.65625,309.12109375
5042.65625,311.94921875
5050.1875,312.5703125
5058.53125,313.91015625
5068.6875,314.32421875
5078.21875,314.953125
5086.5,315.140625
5093.28125,314.22265625
5099.125,312.984375
5105.71875,311.92578125
5117.4375,311.671875
5123.0,311.53515625
5129.5,312.28515625
5139.125,312.5625
5146.28125,312.875
5154.28125,312.9453125
5161.5,313.3828125
5172.875,311.29296875
5178.8125,308.8515625
5187.40625,305.984375
5194.4375,303.14453125
5203.0,300.08984375
5208.46875,297.65234375
5216.09375,296.1875
5220.5,294.5
5228.8125,295.4765625
5235.75,295.34375
5242.65625,295.18359375
5250.5625,294.58984375
5257.0625,295.62890625
5264.5,295.87890625
5272.46875,296.2265625
5282.40625,296.5703125
5290.28125,296.3984375
5299.65625,295.87109375
5304.09375,294.9609375
5314.03125,293.25390625
5319.28125,291.8125
5326.40625,287.53125
5332.59375,284.16796875
5340.84375,280.92578125
5348.4375,278.5
5357.34375,276.890625
5366.9375,276.85546875
5375.8125,278.0546875
5381.59375,277.99609375
5388.09375,280.3359375
5394.09375,281.640625
5403.03125,284.5859375
5413.0625,286.94921875
5419.8125,288.35546875
5426.84375,288.19921875
5435.875,287.3125
5448.65625,288.30078125
5456.90625,289.984375
5467.28125,291.65625
5475.3125,290.47265625
5481.75,291.33984375
5489.125,293.37109375
5498.03125,297.13671875
5509.84375,300.9921875
5516.03125,303.1171875
5523.5625,305.07421875
5536.6875,306.7109375
5548.78125,309.48046875
5554.59375,310.46875
5561.59375,311.703125
5570.5,311.875
5581.8125,313.59375
5590.5,315.33203125
5599.15625,317.16015625
5612.21875,318.5
5621.0,319.83203125
5630.6875,320.3125
5637.71875,320.3671875
5653.3125,319.8984375
5663.15625,319.1171875
5670.75,319.08203125
5677.90625,319.22265625
5691.125,320.484375
5702.28125,320.51953125
5713.96875,321.27734375
5726.90625,321.74609375
5740.78125,322.40234375
5749.5625,322.7890625
5761.28125,323.12890625
5773.0,321.69140625
5780.875,318.98046875
5790.46875,317.7578125
5799.25,315.61328125
5813.09375,313.109375
5828.75,309.87109375
5842.3125,305.64453125
5854.4375,300.62109375
5864.21875,297.265625
5876.0,294.61328125
5891.25,292.38671875
5900.90625,290.21484375
5913.875,289.95703125
5922.5625,290.29296875
5934.4375,291.8828125
5946.0,295.9140625
5956.75,299.22265625
5974.125,304.453125
5982.4375,309.15625
5994.90625,313.08203125
6004.75,316.37890625
6016.125,318.58984375
6024.15625,318.48828125
6034.90625,316.13671875
6044.09375,314.375
6053.4375,311.72265625
6065.125,309.37109375
6073.25,309.40234375
6084.09375,308.15234375
6094.875,308.2109375
6102.09375,310.71484375
6109.4375,311.80859375
6116.90625,313.21484375
6124.5625,313.30859375
6134.34375,312.7265625
6146.59375,311.74609375
6157.5625,311.07421875
6165.40625,309.734375
6173.03125,307.66796875
6182.21875,307.00390625
6192.1875,305.96875
6202.4375,306.04296875
6210.53125,306.10546875
6215.28125,307.234375
6224.03125,307.8046875
6231.875,306.953125
6240.46875,305.9609375
6249.9375,304.94140625
6261.90625,303.8984375
6268.5625,302.1640625
6273.25,302.35546875
6279.625,301.67578125
6284.6875,302.08984375
6290.84375,304.4765625
6297.84375,307.875
6303.875,309.09765625
6311.5,310.375
6319.125,311.78125
6326.8125,310.921875
6335.96875,310.58984375
6345.46875,309.20703125
6353.875,307.703125
6359.03125,305.30078125
6367.0625,303.9375
6376.15625,303.51171875
6384.625,302.98828125
6395.78125,303.3125
6406.1875,303.61328125
6416.4375,304.84375
6428.6875,307.17578125
6438.5625,309.13671875
6451.40625,312.02734375
6460.9375,314.0625
6471.6875,316.3359375
6480.03125,317.640625
6488.625,317.49609375
6499.4375,319.8046875
6507.75,321.65625
6518.1875,323.125
6527.5,326.19140625
6537.875,329.27734375
6548.875,330.703125
6563.09375,331.890625
6575.25,335.07421875
6584.375,335.89453125
6593.40625,336.3828125
6604.78125,338.71484375
6620.3125,339.8671875
6630.3125,340.28125
6637.09375,342.21875
6649.6875,342.5859375
6659.0,341.32421875
6665.3125,340.0234375
6673.0,337.57421875
6683.21875,334.05078125
6694.21875,330.58984375
6713.4375,329.26171875
6724.1875,326.74609375
6732.9375,326.640625
6743.0625,325.90625
6756.09375,324.06640625
6763.25,322.9453125
6773.5,321.80078125
6787.0,323.59765625
6798.375,324.14453125
6808.78125,325.953125
6823.15625,327.66015625
6833.6875,331.30859375
6841.28125,334.62890625
6856.03125,337.95703125
6865.40625,342.83203125
6877.15625,345.5078125
6889.53125,348.0390625
6900.5,350.49609375
6905.8125,353.72265625
6918.6875,356.10546875
6926.375,361.16015625
6936.3125,366.1171875
6949.34375,370.7734375
6959.6875,373.80078125
6970.5,376.69921875
6981.28125,380.5546875
6990.0,383.65625
6999.875,387.8515625
7010.9375,389.44140625
7024.0625,391.11328125
7039.5,390.92578125
7047.34375,391.07421875
7059.9375,392.16015625
7071.8125,391.1875
7080.03125,389.57421875
7092.28125,386.4296875
7103.15625,384.58984375
7116.53125,381.94140625
7133.8125,379.78515625
7144.8125,377.80859375
7155.90625,373.99609375
7165.0,371.08203125
7173.15625,368.953125
7186.125,365.19921875
7195.96875,361.5703125
7206.8125,358.1640625
7224.40625,354.91796875
7234.375,351.4375
7244.34375,350.546875
7253.09375,350.34375
7261.65625,348.7578125
7270.71875,348.38671875
7279.0,348.171875
7287.59375,348.48828125
7296.34375,347.68359375
7307.34375,346.78515625
7315.25,344.0546875
7326.28125,340.78515625
7333.5,339.765625
7339.6875,339.13671875
7350.9375,338.58984375
7361.03125,337.2109375
7367.28125,336.5859375
7377.1875,337.6953125
7385.34375,338.78515625
7392.625,339.8671875
7400.0,340.29296875
7410.84375,342.2890625
7424.25,344.04296875
7433.25,344.98046875
7444.34375,347.6328125
7457.34375,348.91015625
7465.125,350.51953125
7475.5625,351.76953125
7486.65625,352.546875
7494.5,351.76953125
7504.21875,351.11328125
7513.9375,352.22265625
7524.65625,353.5546875
7533.4375,354.76171875
7542.34375,357.5625
7551.59375,361.54296875
7561.5,365.76953125
7569.59375,369.27734375
7579.84375,372.1796875
7590.21875,374.953125
7601.5,376.0625
7609.53125,375.546875
7619.5,372.6328125
7629.15625,368.9609375
7636.8125,363.7265625
7644.09375,359.17578125
7651.96875,355.30078125
7662.34375,351.82421875
7672.5625,349.65625
7683.1875,350.4140625
7692.28125,350.45703125
7701.78125,351.21484375
7712.0625,353.55078125
7719.5,355.90625
7726.21875,356.74609375
7735.65625,356.734375
7743.21875,354.1328125
7750.125,350.3046875
7758.21875,347.1640625
7765.5,343.15625
7774.40625,338.3515625
7789.03125,335.6640625
7803.40625,334.953125
7811.1875,334.2578125
7822.15625,335.703125
7830.625,339.34375
7839.8125,342.41015625
7846.125,345.58203125
7853.28125,349.39453125
7859.46875,351.1328125
7869.0,352.09375
7878.84375,352.33203125
7893.65625,351.421875
7906.375,348.31640625
7915.1875,346.33203125
7925.3125,346.4453125
7934.5625,346.671875
7942.96875,346.81640625
7951.6875,347.9453125
7962.21875,349.578125
7971.15625,352.046875
7981.9375,354.546875
7990.65625,357.3671875
8000.78125,358.4375
8012.0625,358.6796875
8021.4375,358.9609375
8033.90625,358.421875
8043.28125,358.40625
8050.125,357.921875
8058.90625,357.19140625
8066.15625,356.35546875
8075.65625,356.46484375
8085.46875,358.6484375
8094.5625,360.92578125
8102.53125,363.828125
8113.5,366.171875
8123.3125,368.953125
8132.15625,372.328125
8142.9375,375.50390625
8150.6875,377.39453125
8157.96875,378.08203125
8165.375,378.67578125
8173.3125,378.6484375
8183.15625,380.5
8191.6875,381.94921875
8201.59375,381.921875
8211.1875,382.00390625
8223.6875,381.87109375
8233.15625,380.484375
8243.6875,376.89453125
8251.65625,373.1953125
8260.5,369.8515625
8270.9375,365.26953125
8282.375,361.75390625
8291.0,359.1171875
8299.84375,356.734375
8312.875,355.4765625
8323.1875,356.83203125
8333.0625,356.90234375
8344.5625,355.39453125
8353.71875,355.13671875
8362.90625,354.08203125
8373.375,351.5078125
8380.375,349.39453125
8389.03125,347.51953125
8398.8125,344.046875
8410.84375,341.9375
8420.125,339.75390625
8429.09375,337.421875
8439.0,334.76953125
8448.40625,333.0546875
8455.46875,331.15625
8466.625,329.22265625
8476.59375,329.96484375
8486.3125,330.69921875
8493.59375,331.9453125
8502.46875,333.77734375
8513.96875,336.77734375
8524.125,340.7734375
8534.34375,345.98828125
8544.4375,351.1796875
8555.25,354.953125
8563.71875,359.6484375
8571.8125,365.1796875
8580.34375,370.2265625
8589.34375,375.2109375
8598.3125,378.0390625
8607.5625,378.8828125
8615.46875,379.6015625
8626.96875,378.72265625
8638.40625,374.91796875
8649.8125,369.74609375
8662.0,364.64453125
8678.8125,359.4921875
8686.46875,355.2734375
8696.375,352.06640625
8705.21875,348.953125
8715.25,346.80859375
8724.6875,347.5546875
8736.65625,349.19140625
8749.09375,350.921875
8767.0625,352.9609375
8775.5,355.0
8784.21875,356.22265625
8795.6875,358.29296875
8805.46875,359.8359375
8817.375,360.5625
8828.40625,360.91796875
8837.0625,362.12109375
8849.0,364.01171875
8863.3125,365.90234375
8875.03125,367.890625
8890.6875,368.9296875
8902.75,371.19921875
8918.375,373.4609375
8929.375,374.28125
8941.15625,374.6796875
8951.03125,373.9453125
8965.53125,372.63671875
8981.15625,371.3984375
8989.9375,369.609375
8999.5625,369.45703125
9012.03125,370.05859375
9023.15625,371.76171875
9034.75,372.7578125
9044.25,372.6875
9049.84375,373.1796875
9064.8125,374.27734375
9078.4375,376.046875
9091.28125,374.6171875
9101.09375,371.890625
9110.125,369.125
9120.625,366.19921875
9133.125,364.29296875
9145.75,362.57421875
9152.09375,360.375
9160.59375,358.33203125
9170.90625,358.25
9180.84375,358.9765625
9192.9375,360.69921875
9201.4375,362.66796875
9210.96875,364.52734375
9220.1875,364.859375
9228.75,366.1796875
9235.375,367.24609375
9249.53125,368.02734375
9260.375,367.62109375
9267.0,366.203125
9275.5625,364.734375
9286.0,363.41796875
9294.3125,364.88671875
9303.21875,364.66796875
9315.5,365.98828125
9324.5,367.1015625
9333.6875,369.07421875
9343.78125,371.4609375
9354.09375,373.91015625
9366.5,377.69140625
9376.90625,380.1640625
9390.34375,383.921875
9402.5,384.51171875
9416.40625,384.9609375
9424.46875,385.0078125
9433.46875,384.75
9443.78125,384.51171875
9454.90625,383.0703125
9465.25,381.50390625
9474.0,379.3046875
9482.25,377.55859375
9490.34375,375.64453125
9500.625,373.95703125
9509.28125,372.1328125
9516.65625,370.37109375
9526.96875,369.78125
9535.6875,370.45703125
9545.9375,371.1796875
9557.90625,373.30078125
9566.65625,375.7421875
9574.84375,377.4765625
9585.4375,379.24609375
9594.75,381.51953125
9602.8125,383.40625
9611.59375,383.421875
9620.03125,383.515625
9628.96875,383.25
9640.78125,382.921875
9648.46875,383.203125
9655.84375,383.76953125
9666.625,383.68359375
9675.75,383.7890625
9683.84375,383.921875
9692.46875,383.98046875
9699.8125,384.15234375
9712.1875,383.77734375
9720.90625,383.34765625
9728.46875,382.79296875
9739.75,382.60546875
9748.90625,381.84765625
9762.28125,382.8203125
9770.625,383.69140625
9778.4375,383.76953125
9788.90625,384.11328125
9797.34375,384.55078125
9809.09375,384.83984375
9818.59375,383.875
9828.59375,381.109375
9838.40625,377.21484375
9847.34375,374.75
9863.78125,372.52734375
9871.03125,368.015625
9888.0625,363.828125
9898.4375,359.51953125
9906.4375,356.07421875
9914.5625,353.609375
9923.8125,351.47265625
9934.21875,348.22265625
9943.46875,345.9609375
9957.46875,347.09765625
9971.90625,347.78125
9983.875,348.60546875
10000.0,348.70703125
