training_step,reward
7755.0,-61.17078994899995
7802.64,-61.6820683827997
7841.36,-62.264759330749584
7887.76,-63.009062528014255
7924.16,-63.88084046579905
7968.56,-64.5172593951971
8011.76,-64.71689366256825
8046.08,-65.60011287812151
8074.92,-65.42914901347837
8117.8,-65.5844299836271
8156.36,-65.66557329056789
8194.88,-64.79095123289159
8223.36,-63.67676616718998
8267.12,-63.15960196590056
8304.48,-63.25195741835055
8340.24,-64.54699637020943
8380.68,-64.8905685778242
8414.08,-66.26343033808288
8443.24,-67.60382159116682
8472.2,-68.27465019422588
8502.56,-69.44269130143341
8544.96,-69.6634658293706
8571.2,-70.42076611644595
8600.0,-70.75974892149685
8634.2,-72.35071449662564
8660.16,-72.60373216269544
8692.96,-72.72874898923567
8715.52,-74.13317556498576
8756.84,-75.55289913995196
8782.96,-76.36975366545846
8816.84,-77.10186189970007
8849.84,-78.6343317714148
8878.88,-79.8958525566571
8909.8,-78.59233750758698
8949.72,-77.3318395599537
8976.64,-76.6734827142768
9009.2,-76.40740261210132
9026.6,-76.64140931485224
9050.04,-76.8581634293497
9079.24,-76.55501054825265
9113.44,-76.20964207325136
9138.8,-75.38520622305576
9166.2,-74.88887326888744
9199.44,-74.29083009056751
9231.72,-74.0618939673901
9254.68,-73.81575509816412
9291.64,-73.53968262612824
9328.68,-72.25042969554669
9351.8,-71.83995102927094
9397.6,-70.60576431111903
9434.32,-69.25132078173576
9461.92,-67.88145247180485
9492.88,-66.04154265722264
9528.36,-64.99216726055373
9567.76,-63.91911559185017
9587.76,-63.164819967057596
9624.36,-62.1715006721579
9662.96,-61.54204917138446
9700.92,-61.70896824007859
9725.28,-61.49674595525494
9756.6,-60.48212382813921
9796.68,-59.413896522726915
9819.6,-58.49527999570597
9847.88,-57.522396027948744
9896.8,-56.72810828452934
9926.4,-56.78194912930955
9957.44,-57.17660212269058
9983.76,-57.05124869367113
10026.24,-55.961832642015125
10054.2,-54.87821466123691
10086.6,-54.23915223112335
10123.0,-53.876620985772504
10162.28,-54.34746609052648
10193.4,-55.43329871049157
10229.2,-55.852982948329355
10252.48,-56.30015684640041
10296.4,-56.544427614267974
10331.52,-56.436276862677246
10369.32,-55.80362132063141
10394.92,-55.852317637559075
10427.32,-55.33440666591754
10451.08,-54.627711719018464
10480.92,-54.95189332502899
10507.48,-56.37627672360749
10537.72,-57.30370380923158
10568.72,-57.484415852129516
10616.12,-57.6120744542778
10655.4,-57.17068755805498
10678.56,-56.56273586109286
10713.36,-57.13700805678968
10746.08,-57.18042226016526
10779.08,-57.54526644140486
10816.36,-58.41505213245753
10841.2,-58.54039164394145
10883.56,-58.28840219322596
10911.44,-57.34424921639268
10937.76,-56.972276379726864
10972.44,-57.21774566799406
10994.52,-57.35512468937788
11030.48,-57.76233432892714
11065.52,-58.61581830237064
11091.76,-59.45886916536841
11136.12,-60.569295311160424
11157.32,-61.21250739131127
11187.32,-60.076318370439154
11220.88,-58.57696191284809
11244.48,-56.91682470057164
11278.28,-55.97892313409601
11308.96,-55.85598688323054
11337.92,-56.44218573320661
11375.52,-57.74212655860934
11411.32,-57.84956884738062
11440.24,-58.102511888779745
11457.44,-58.658201534561854
11495.76,-59.221604739390344
11515.88,-58.936762608401516
11549.4,-58.05629742410038
11583.08,-58.454503957741
11628.6,-58.50733878280971
11661.28,-59.231684659682244
11681.96,-59.89714036803696
11698.68,-59.68897482912991
11725.68,-59.16555950593207
11763.6,-58.6124640173838
11790.2,-58.76421714808797
11828.68,-58.91041979234671
11867.24,-58.601318177506386
11890.64,-59.523095972277275
11916.24,-60.21536270409828
11946.04,-59.32681950118399
11973.28,-58.22360078774398
12001.48,-56.78916698075837
12035.44,-54.94655594877905
12077.56,-53.09067503158009
12106.12,-50.78330436363822
12135.12,-49.19779443517333
12160.08,-48.72006273910408
12183.96,-48.774689899832055
12216.8,-48.8418069326878
12249.92,-48.22954560041431
12282.0,-46.53511615186933
12308.72,-44.93575950175527
12332.72,-43.53614623904232
12357.2,-42.42776852421466
12388.32,-41.18402316972617
12425.04,-40.44607795424763
12460.68,-38.589380184933574
12494.4,-37.2123435623199
12517.24,-36.86077156394723
12539.08,-35.82867268837991
12567.0,-35.03014310941103
12603.44,-33.77768391229215
12624.0,-32.607421601861745
12658.28,-31.76456809289756
12689.76,-31.46082293361428
12713.76,-30.758845409229423
12733.8,-29.197108202129623
12755.72,-27.963955241516253
12784.08,-27.18170333325865
12816.32,-26.069243844375038
12836.36,-24.7433784234524
12866.68,-24.525938811153193
12914.8,-23.827182445228118
12939.48,-23.036660271137972
12962.04,-23.468716289028546
12989.52,-24.173675432615
13026.36,-24.36963736206295
13050.16,-24.22630821168425
13082.24,-24.443761317729972
13119.68,-24.43035827010872
13164.48,-25.866051353663224
13186.0,-27.308418154567498
13211.0,-28.206387495249523
13235.12,-28.670771090090284
13268.12,-29.12156627744438
13300.56,-29.14063955426218
13336.12,-29.369871733970957
13367.16,-29.08927013017239
13399.96,-30.234798280410487
13430.84,-31.263257550895233
13456.44,-31.527939977310616
13487.36,-31.002192263938507
13516.64,-30.61170631092044
13545.36,-30.756861292943384
13573.92,-30.844347882606115
13603.44,-29.853778881425995
13634.92,-29.095581841981065
13666.64,-28.692363207922348
13693.92,-28.96252624756194
13725.36,-29.303485403344997
13761.28,-29.835618115724095
13796.6,-29.99621052278674
13827.36,-30.603148892582418
13876.32,-31.103017696277263
13910.32,-32.088266029567485
13933.36,-33.08825013844765
13963.32,-32.755337676540975
14004.96,-32.58259629449344
14034.16,-32.183143739090326
14064.0,-31.47434412515259
14090.44,-29.74501947170592
14130.04,-27.87043469262312
14174.16,-26.06090859440158
14200.08,-24.473143851282103
14224.8,-23.568068915577637
14254.72,-22.94531916704963
14279.52,-22.28540492543022
14310.44,-22.025725761735842
14334.68,-22.029510350720983
14372.28,-21.947046066233916
14407.44,-21.236434598984225
14434.04,-20.93996960886757
14457.56,-20.53582938169132
14498.6,-20.774979914026368
14520.68,-20.749777271049126
14547.64,-20.76234407530169
14572.24,-20.4637627377827
14602.4,-20.752268455415063
14649.84,-19.81071736821908
14679.28,-19.147232347377606
14710.52,-18.340169197940302
14735.6,-16.87611529009886
14762.64,-15.92190907748885
14790.88,-15.666618279987047
14821.0,-15.09260284634776
14841.92,-14.259384272494385
14873.76,-13.139861340397067
14893.76,-11.967616128721303
14924.56,-10.550882546030945
14949.68,-8.489612652906246
14975.76,-7.373687913590141
15001.76,-7.153437954881259
15031.08,-7.470899639823505
15060.72,-7.651290044523806
15085.52,-6.833434925861686
15106.68,-6.258043140806286
15135.48,-5.621388583369582
15170.76,-4.7368393737450525
15186.04,-3.646728470250993
15224.08,-2.730469101592927
15240.36,-1.6585976687819053
15267.48,-0.9586888792366075
15289.12,0.3842023850977135
15310.76,2.4478917139023255
15338.48,3.532450527772278
15365.76,4.44252479620275
15389.76,4.952916174307436
15417.32,5.693552087321848
15445.28,6.774539548382133
15467.16,7.198001364245982
15495.64,6.822278814241262
15517.44,7.097347858473629
15551.2,7.398011672347755
15577.44,7.077297412902087
15604.36,6.946544737815827
15618.6,7.044433522168516
15644.56,7.399087103493481
15671.28,7.7366838740184605
15698.44,8.17717979002741
15730.44,9.83623328704384
15755.24,10.268729812391072
15773.64,10.229201752133639
15799.56,9.666495304740938
15826.52,8.960737189538749
15840.8,8.209048257507355
15864.52,7.255244890339645
15894.2,6.083666083551915
15917.76,5.619518652297528
15935.12,5.356021314002545
15957.4,4.455641527511151
15987.56,3.915443103946717
16016.04,4.243231297619612
16043.4,3.810562106855185
16068.04,3.1374261352792105
16092.96,1.7847024801000673
16127.0,-0.05696541767570201
16149.64,-1.0539709846303147
16174.36,-2.495230080597131
16199.76,-4.122312649302213
16228.8,-6.014247116111247
16257.8,-7.341730958931175
16275.0,-8.537987244240966
16299.16,-8.742438055090634
16333.04,-9.848383398167815
16358.2,-10.406269643716541
16380.72,-11.954746316783158
16406.32,-13.035168509669631
16433.88,-14.100047754552243
16455.72,-14.953386709839133
16481.96,-16.065921215862062
16512.36,-17.490880670696527
16533.84,-20.852341906875402
16554.84,-24.03894264712933
16585.52,-26.66712835550311
16619.52,-27.3491938376427
16640.6,-28.110917109847097
16666.64,-28.375832126140622
16696.2,-28.830644579976827
16723.08,-29.116067953705823
16749.24,-28.881930665373837
16779.56,-29.04883211106065
16810.72,-29.449734358415043
16842.44,-29.82292237088088
16866.24,-31.101536638364234
16901.96,-31.581112197563087
16925.84,-31.24923075757924
16954.64,-30.847877888605034
16977.72,-30.278648078665174
17016.92,-29.862574174627696
17054.4,-28.635944148078593
17078.2,-27.24968040637675
17097.92,-25.36856778346005
17121.04,-25.209850871488477
17151.8,-24.832507644519236
17181.04,-24.832742627933648
17218.0,-24.44739486806097
17238.12,-24.066143358573342
17261.68,-23.005713864974705
17279.68,-22.03213006351146
17326.6,-20.98716474596414
17349.4,-20.12944142036143
17377.36,-19.221009732931883
17401.52,-18.56174108572307
17421.92,-17.96296035915616
17447.96,-16.903123749420075
17480.68,-16.637905041351942
17517.64,-17.103849109634783
17548.48,-16.73444732107225
17572.84,-17.403335046842724
17597.44,-17.66239415243271
17621.24,-18.22707268550995
17651.88,-19.110715012550383
17688.56,-19.889104234725266
17712.96,-19.067634285874693
17742.36,-19.11566763572398
17763.24,-19.457562516443463
17794.84,-19.846076251342925
17827.52,-20.439075585678253
17853.8,-20.419740820499168
17886.4,-20.24463349875997
17911.4,-19.899507769318326
17946.28,-19.696747774751888
17979.6,-19.29418994036506
18006.24,-19.33236321718435
18041.68,-19.634425639556753
18073.88,-20.2052696385328
18113.24,-21.28222973191182
18137.8,-22.013958579981725
18166.64,-23.138274039113924
18184.2,-23.534298472898108
18209.72,-23.30009365861307
18242.0,-23.08861265075396
18269.4,-22.77809561588804
18303.76,-23.030233355769916
18325.32,-22.57061536015014
18356.8,-22.588329469347396
18400.0,-21.396592267910044
18421.24,-19.842021917263068
18446.08,-19.304053082345074
18474.52,-19.296974525051212
18492.36,-18.817045428799485
18519.56,-17.776962021114322
18549.52,-16.254896161677333
18590.0,-15.764563549133035
18614.24,-15.569798926832174
18644.96,-16.59412403301338
18676.56,-16.346869482295606
18703.68,-16.50097841807643
18737.4,-15.558745914967748
18770.28,-15.141089829476567
18798.16,-15.289101769197748
18829.08,-14.84966817375274
18852.24,-14.444409474469737
18891.56,-14.564179514162259
18925.04,-14.035856396667675
18955.0,-13.513926703780903
18985.64,-12.80839049432428
19013.08,-11.998137327656163
19039.44,-12.067706382125632
19075.44,-12.002105665113792
19100.6,-11.67851936783643
19126.72,-11.525660062003894
19161.16,-11.566226227059975
19193.56,-11.57829155897723
19227.44,-11.562941390611247
19259.68,-10.61027972074227
19286.8,-10.569489657059327
19315.36,-9.35403512930499
19346.64,-8.959903619382544
19376.2,-8.785720442757025
19408.04,-7.799635917898282
19442.56,-6.6997489579394625
19467.72,-6.159311086870746
19497.68,-6.263934594579057
19534.32,-7.5657139964774425
19552.12,-8.836069464571791
19571.8,-9.682544545121509
19599.24,-9.369869555868227
19630.32,-9.653994529433568
19662.88,-8.834428694285473
19682.56,-9.333802993521115
19720.92,-9.488592064753195
19743.96,-9.434327997844687
19775.44,-9.87042866293343
19812.96,-10.303918697051724
19836.36,-10.63460291761907
19856.56,-12.287966342009625
19890.92,-14.047614597491942
19917.08,-15.127052657045446
19949.76,-16.141227306537353
19972.76,-16.330864340253196
20003.04,-16.53665944112467
20037.8,-16.491661759391448
20065.2,-16.403098313380056
20103.96,-17.081913163326703
20142.4,-17.584498726855983
20166.96,-18.440889882445358
20195.8,-19.323641918767265
20231.08,-19.27930126447233
20246.96,-19.144481401350376
20283.84,-18.895941594857746
20307.08,-18.713266386128986
20345.2,-19.8119093570486
20369.88,-20.32422953177246
20392.96,-20.196705677218297
20419.36,-19.835899846530545
20448.4,-18.529218421226858
20480.68,-17.13240045539106
20503.84,-15.2016584194056
20531.24,-13.605859643218599
20558.12,-12.327723230381988
20587.4,-12.30702893104174
20610.64,-12.126025485915626
20645.44,-11.774690279883826
20675.56,-11.82587031788894
20708.56,-12.02227658599385
20742.36,-13.175858316791736
20768.68,-14.439421333295785
20787.76,-14.799547583533013
20812.44,-14.173416980055654
20847.36,-13.066229731065715
20873.52,-11.890123191175544
20901.56,-10.86562763429948
20924.8,-9.88207931869433
20953.16,-9.885456740723484
20983.2,-9.861034666697988
21005.52,-10.314857796763562
21037.32,-9.90043874514059
21069.64,-10.10863053669923
21108.24,-10.729376791322165
21144.28,-11.25507283663147
21175.84,-12.097106908613377
21197.36,-13.265972569787436
21235.32,-14.231094538026984
21270.56,-14.571361133360798
21295.64,-15.460987768673833
21331.52,-15.591461473340196
21366.0,-16.105423369521766
21386.88,-16.182091997559212
21412.72,-16.636118472393164
21443.8,-17.83757306953895
21466.92,-19.187802597675503
21490.84,-20.11047574041414
21527.08,-19.90152410192418
21554.4,-19.683222025316237
21582.28,-19.27499799175191
21612.76,-17.4506646925025
21639.96,-15.240091006960752
21678.6,-13.15065915880728
21705.08,-10.980846794676069
21744.92,-9.127467269729856
21771.0,-8.402186387982251
21802.52,-9.191685955803873
21825.52,-10.10808077087629
21853.8,-10.71866742661226
21881.72,-11.224567280011282
21909.12,-11.19660873066637
21938.28,-12.534603940872508
21965.4,-11.668631757739963
22007.08,-10.788589386502313
22041.2,-8.652741349115999
22066.16,-6.422357775047454
22101.36,-5.310027255937489
22135.76,-4.5352075519413075
22173.4,-2.9160013941675746
22205.2,-1.4552264109626738
22234.04,-0.2323965373635618
22260.6,0.8096883149072203
22299.08,0.6493481435626419
22328.52,0.6999556954577238
22351.6,0.4688355521857412
22373.12,0.6823515729233296
22401.6,1.1223438886552723
22439.64,2.0707223429158006
22464.8,2.5426888659596116
22504.8,2.7547344485297476
22529.64,3.7485783321037562
22553.24,3.7299469697847636
22585.52,2.5144219104805634
22607.64,0.6185188816347764
22636.48,0.13821028812319497
22677.32,-0.7714137312909916
22713.92,-1.3852651718398883
22743.8,-1.696001227512057
22787.16,-0.25087725521534215
22806.64,0.7744906416395354
22826.96,2.3806052092322756
22862.92,3.734565404565041
22889.6,4.69941453000993
22934.04,6.634275464848583
22965.04,6.857866352931564
22991.96,6.150509626516108
23019.52,4.173135232203608
23045.68,2.3922925812983564
23070.8,1.4013081958377414
23100.36,1.531048435815578
23128.48,0.12098448345900109
23157.6,-0.7110969724646157
23188.92,-1.6178694209223932
23222.96,-2.4315964881470746
23254.6,-1.953862742534871
23278.88,-1.4233112123748608
23313.24,-1.1281484409934233
23343.32,-0.5943909575930189
23361.08,0.4974292356753398
23394.92,1.4338174398103405
23428.88,3.2588846145802783
23463.52,4.666571265296047
23500.76,3.797569433287685
23529.0,4.272564368681017
23554.12,4.430794012360241
23579.8,4.960773901529576
23606.84,4.875983656235006
23634.2,5.291917377077009
23661.44,5.7772696851845495
23701.68,6.048520581861925
23728.44,5.630246011381936
23760.28,5.332450552275372
23785.0,4.585090077733588
23810.56,3.5773538224305628
23836.6,3.0279647951479673
23869.68,2.971059308862281
23897.72,3.670811750432444
23925.64,4.422530276505244
23959.2,5.4820233346055876
23987.76,5.836192585704817
24011.8,6.711927619306337
24032.56,6.280130268288744
24067.52,6.300871353177321
24088.12,6.296501331729782
24116.08,6.841637711143089
24146.08,8.088952830461752
24173.84,8.346811326434802
24204.24,8.015052038775725
24221.64,7.770582278547775
24241.12,7.458929678359967
24278.04,6.050184540459852
24306.08,4.551164477029781
24329.72,2.2009126365277574
24352.72,0.5080297139379785
24379.84,0.31408793413076846
24414.04,-0.010924261277575814
24441.28,0.5164449377450749
24461.64,0.7571018970105454
24494.2,0.7450979631486937
24524.96,0.4494432398769661
24555.76,0.1597597696445539
24585.92,0.8121487729064777
24611.68,1.3166756751201705
24637.76,2.250693043749745
24662.64,3.573171709757264
24694.72,5.140779880564626
24729.84,5.461021429952201
24757.0,5.581694260295446
24783.88,4.528780403975363
24801.88,4.192012782376224
24834.24,4.292611002903397
24858.76,4.601667890232021
24886.48,4.650699814092333
24911.88,5.864042719658429
24939.64,7.5018025292269535
24957.2,8.275927845742517
24990.96,9.024173711780422
25011.4,9.603849582876975
25039.4,10.58059833677482
25062.52,11.65226613197472
25094.64,13.095141725297982
25123.08,14.451793974861467
25155.68,16.427665580436546
25180.72,17.2924877145141
25210.8,18.42618645273145
25235.68,18.835015694126447
25272.12,19.76421301871534
25297.44,20.696475416421848
25319.92,21.001254931781396
25348.04,21.75122143741693
25379.68,22.491265820693183
25407.76,23.207622742876367
25423.12,23.908879240471826
25464.64,23.856905699986925
25484.2,23.842544577587354
25520.28,23.67689288662742
25556.64,22.67267086828123
25582.96,21.284158845115407
25613.76,21.116967954654204
25640.72,21.076915340814697
25658.88,21.54393466768782
25690.2,21.483500544223894
25712.76,22.140807109717237
25742.04,23.178512394446837
25767.36,24.352363147381652
25796.68,25.26476447889577
25822.6,25.35533923393111
25859.0,25.901646862048608
25883.04,26.536203841846394
25908.88,26.749413252789484
25938.4,27.3801032393239
25965.96,28.076053189281335
25990.4,28.587713278625124
26023.4,28.27156935447823
26039.32,27.46860930690538
26065.36,27.267798952851404
26086.92,28.089255254957784
26131.32,29.805317354891407
26162.6,30.82614555397998
26193.2,30.849263824280314
26216.52,30.9565308462828
26241.96,31.42908603290092
26273.4,32.12171169128265
26308.92,32.99352003810923
26340.92,33.60231337398287
26366.32,34.3191549191996
26389.96,35.450262212678744
26418.76,36.65928548444058
26443.12,38.18173410192127
26471.52,40.08073668088759
26500.68,42.73627111684526
26519.64,44.95874322798098
26553.76,47.1218254647776
26578.52,48.59790792625392
26605.52,48.95672928404056
26630.16,48.888837105520004
26652.48,48.310801145844096
26679.0,47.361847779862515
26704.16,46.873365770280294
26744.68,46.25965117592358
26769.48,44.70470772273832
26801.04,43.442166740857
26821.64,41.06577866300934
26856.64,39.852996221221915
26875.6,38.61772075328969
26907.52,37.9425300160981
26924.56,37.45220718825228
26962.32,36.97841620283194
26986.2,35.93793070027597
27026.24,34.0958400754071
27044.64,32.82152026930817
27076.96,32.03301428480066
27103.28,31.66435798035927
27120.56,30.655908671636055
27141.96,29.68580165388054
27168.44,28.312776981610718
27199.64,27.701889310497705
27228.52,27.037545041944746
27257.6,26.24041373351581
27287.84,25.165733428951274
27310.76,24.369251673929316
27344.72,23.26133027175434
27367.48,20.954346294812783
27390.68,18.698297188617214
27411.6,16.98809170927845
27439.68,16.77774214614175
27461.28,17.04792650353156
27495.88,17.304100842811092
27519.36,17.99300004702054
27546.24,18.945553613863815
27571.24,19.624129235185613
27596.24,20.162500648666104
27615.64,21.755363861024307
27646.04,22.825600468497655
27678.68,23.755575542114606
27701.88,24.11177829500281
27732.04,23.906416193805565
27758.24,24.002629501428387
27791.52,23.960582969267787
27815.52,23.780433835415103
27835.6,23.605726760602487
27868.04,23.66209089484059
27889.92,23.649040709682673
27919.76,23.814928671056336
27952.48,23.598404359901256
27994.52,23.70989167881191
28018.92,23.23529714704484
28044.16,23.195990438656807
28069.8,22.130004768753352
28093.64,21.671050510788266
28111.52,21.52665489890606
28140.0,21.565884383032028
28157.28,20.952018342157757
28187.48,20.698264101790194
28210.16,21.302408970622274
28233.44,22.35496028850779
28263.32,22.86799871164367
28289.24,20.904142137570236
28319.04,19.656632707742904
28350.0,17.93065239331678
28369.84,15.661335665685986
28393.0,13.588092203652415
28414.04,12.258487478038225
28439.72,11.61207327992648
28465.08,11.686580080417846
28501.2,11.673355664061312
28522.64,12.195276444023404
28548.64,12.429944030782138
28570.68,12.847158907419
28597.28,13.434576325407182
28610.88,14.226539194774745
28638.84,14.510334209818321
28666.16,14.734968749131005
28698.72,14.329315042952004
28724.48,13.944045249097908
28746.4,14.163980983681903
28773.4,14.133999483324512
28795.64,12.660830507911665
28811.52,11.646388120986444
28833.56,11.103452056087477
28850.4,11.014082562066537
28877.32,10.576558541245682
28907.08,9.63315637160085
28939.8,8.660851255953233
28962.64,8.397417589388711
28989.48,7.834722418114466
29019.56,6.9229888284578145
29040.08,6.131518057733697
29058.16,5.516503811739309
29078.72,7.076903468035085
29108.48,7.308459600135608
29133.32,8.347549234852119
29151.4,9.691814400181098
29168.04,10.68856668557964
29198.48,10.878830308467073
29230.84,11.904356388486846
29258.92,11.729603418745025
29286.44,11.65220859099172
29305.2,11.423998479880316
29330.88,11.394257128648382
29357.24,11.05637240353964
29377.08,10.852694659195762
29396.12,10.126054201908332
29416.68,10.55887145150445
29435.48,10.950915712304333
29459.0,11.636963599808436
