training_step,reward
3594.0,-102.25766383521261
3630.08,-101.36298893239352
3682.04,-100.73154261242603
3717.12,-99.8769167738781
3744.0,-98.27173536490653
3777.08,-96.54588331248617
3811.76,-95.19140412133191
3849.28,-93.72503803890203
3877.08,-92.392540258728
3919.4,-92.46038411568854
3953.32,-91.75092513274404
3982.92,-91.15471084456895
4002.28,-90.2889675438032
4041.0,-89.99802374716853
4076.72,-89.62927365224813
4116.2,-88.52646052178
4138.96,-87.9360170185939
4159.76,-87.44471641290937
4192.68,-87.51468341443692
4238.48,-87.30417538080368
4263.56,-86.4623584253155
4288.56,-86.18538958556954
4306.16,-85.78933518150825
4345.2,-85.17901036072524
4391.96,-84.58940053699541
4424.2,-84.38053618010136
4456.72,-84.52691910417752
4480.32,-84.36830707278105
4527.76,-84.30935197798537
4574.8,-83.99336331468078
4606.24,-83.86277767891067
4637.2,-84.4581678111479
4678.8,-84.85049429710958
4712.32,-84.06251870605166
4745.04,-83.43484868573029
4776.56,-83.87827982241292
4802.04,-83.97606752241035
4828.56,-84.36269761478533
4870.96,-85.28797991266478
4897.64,-86.0799151969515
4932.8,-86.54644242441285
4969.76,-86.241401413288
4995.52,-86.31260416885841
5024.6,-86.28423675080764
5046.96,-87.03849239772188
5077.88,-87.28627552634109
5098.2,-87.81877051888037
5129.0,-88.51674131764102
5149.2,-88.66472126221286
5170.88,-89.01648122822868
5186.96,-88.84238845741378
5206.48,-87.98705663239585
5225.92,-88.17405663494023
5249.76,-88.44307093145326
5266.6,-87.75024132013323
5284.84,-87.10626214323567
5306.68,-86.65918237980458
5327.04,-86.33787279898303
5347.64,-86.914955566898
5368.96,-87.82217989252881
5384.4,-88.87724146440627
5401.52,-88.80625450165942
5422.64,-88.94847166646272
5443.0,-87.4872367757745
5470.0,-87.51111397342757
5491.2,-87.19011916595511
5510.44,-86.93432770963759
5528.84,-85.98793304432185
5551.88,-85.93317809153349
5570.92,-85.68825240276755
5587.84,-83.97014843814077
5623.84,-83.50691689498723
5650.48,-83.37780709438027
5672.68,-82.83592397175731
5697.96,-81.76455734275282
5727.96,-81.40685924626888
5754.24,-81.03316867344083
5780.72,-79.76643932260575
5818.28,-80.04046806246043
5838.08,-81.12493368521334
5874.56,-82.90028046101334
5900.08,-84.2692638382316
5932.52,-83.7606967315078
5961.84,-82.92081795886162
5992.28,-81.65872128635648
6012.84,-81.4610047258437
6041.2,-80.7797396448255
6087.0,-81.15001610375944
6113.08,-82.12539795264604
6152.72,-82.3086793919653
6182.16,-81.90125558154661
6207.72,-80.8640994542465
6229.36,-80.10391192752871
6260.96,-79.58180811177942
6299.64,-79.64129282556478
6330.32,-80.26779277235273
6356.04,-79.81761234350506
6380.76,-79.40889215871695
6417.72,-78.8108561781049
6450.96,-78.75447246260944
6473.68,-78.85341975577178
6510.48,-78.3058693955094
6547.36,-78.66169913806024
6578.88,-78.36038452751937
6594.08,-78.8360178948194
6613.08,-79.48767379648986
6635.68,-80.51693112976852
6657.44,-81.02148767385634
6673.84,-81.59750671405348
6693.92,-82.1411680961028
6721.24,-81.48759601537141
6746.12,-80.19072829294953
6768.96,-78.04595653150234
6791.76,-75.89950785783006
6810.16,-75.36130900224441
6841.08,-76.38871980415426
6866.76,-76.60249510319673
6886.28,-77.04559902669632
6901.64,-78.57077733935557
6923.16,-79.21270679430806
6944.64,-79.40282787890874
6966.28,-80.41382205860458
6989.24,-81.61737642213473
7014.24,-82.99916812551909
7041.76,-83.26053021488481
7071.24,-84.4244547659322
7090.36,-84.71152271108471
7115.76,-84.80734222298257
7150.16,-84.51161353332691
7170.76,-85.59231913422934
7199.12,-87.07587047112874
7219.16,-88.15110257280759
7255.2,-88.61731886854163
7282.76,-89.11037131724646
7318.16,-88.55549276655307
7339.36,-88.22046886903934
7359.72,-87.36797894986115
7397.8,-87.12646542122356
7424.2,-86.85799319876126
7455.0,-87.23939576009057
7475.68,-86.94267713458977
7519.72,-87.13611899735174
7551.24,-86.7048984824284
7582.16,-86.99342465163907
7621.0,-87.60428688915214
7659.36,-88.34473644190352
7697.04,-89.0367844851315
7729.0,-88.46357119683177
7759.4,-89.19462842557581
7785.2,-88.32169497091326
7814.6,-88.16068060968072
7844.52,-88.21038705233487
7875.88,-87.63046756301077
7897.76,-86.6067672115937
7927.2,-85.30630611006173
7954.28,-83.29675090972336
7977.6,-82.72232631001623
8004.72,-82.03460459902884
8043.48,-82.02269889470192
8070.92,-82.49399729020895
8091.92,-82.76778583332899
8123.64,-82.89127883948389
8160.28,-82.07628687523308
8201.4,-81.06734502509238
8232.4,-80.69755506433549
8264.4,-80.24582042053345
8294.12,-79.81118617907168
8332.0,-80.22978617579679
8373.08,-80.17482322728264
8401.56,-79.74381292300302
8438.48,-79.44158010514457
8472.76,-78.6794127438404
8516.4,-78.77883452655286
8558.04,-79.13168188424319
8592.88,-79.7035570331058
8621.88,-79.0514709109208
8664.88,-78.51368019731254
8705.96,-77.74235839070292
8747.68,-76.77712831558199
8785.0,-75.92014740721793
8826.4,-75.08704570235223
8864.88,-74.65519579009623
8902.72,-73.83684990541548
8935.68,-72.94194783167453
8971.68,-71.87012290032119
9023.32,-71.00022874475927
9067.92,-69.98052610205025
9108.64,-70.26228767888159
9146.16,-69.90640450136274
9186.56,-69.67533113257498
9215.12,-69.25175405280203
9248.6,-68.72690120191783
9291.4,-68.02939215862662
9335.24,-67.04961988439322
9373.08,-67.0397220485425
9413.76,-66.88183890481949
9443.8,-66.09769613464833
9471.2,-66.0991250712192
9508.6,-66.04626958129465
9544.52,-65.16101381917022
9573.76,-64.74645835738167
9595.88,-64.00145444066732
9622.32,-63.078300081635845
9649.6,-62.123115458241685
9681.08,-60.52224618595095
9717.24,-59.580342557122954
9755.08,-58.91738657930868
9789.2,-59.01567623684184
9816.04,-59.39351402739064
9850.56,-59.563106552157564
9882.12,-60.15222633132713
9915.16,-60.91041695231573
9944.92,-61.48234842756764
9975.84,-62.112180985305464
10008.28,-61.997067613396794
10032.2,-62.065499856714155
10062.72,-62.95010377312077
10103.12,-63.671233841646455
10135.68,-64.13166027987376
10167.24,-64.22474767433478
10189.88,-64.27163832971824
10222.64,-63.35931356431914
10237.72,-62.78833783233536
10266.0,-62.17545492159201
10294.8,-62.094595474619396
10323.48,-62.50623560761099
10356.12,-62.93390449192373
10387.56,-63.309901105128205
10421.8,-63.93080814119426
10450.4,-63.418636327050606
10478.32,-62.648724641762655
10513.84,-62.41043901633469
10542.44,-61.90729420211165
10575.92,-62.1694158505462
10610.44,-63.10196083121001
10643.2,-64.09588262530042
10678.6,-64.2699536364153
10710.4,-63.44522873871958
10744.88,-62.30825573315842
10770.92,-61.91168904690071
10801.32,-61.261606839951114
10825.96,-61.145527445655304
10853.96,-61.18115796318276
10881.8,-61.364217645507296
10909.6,-61.081506952699264
10947.48,-60.03932259337976
10975.48,-60.213814141396426
11006.04,-59.588091130647804
11037.4,-58.934544429425145
11066.44,-58.37579303154721
11092.76,-57.883032739330076
11116.68,-57.506192136872556
11141.4,-57.63928535537794
11170.68,-58.20943554366008
11198.4,-58.17006371827796
11234.72,-58.52327649688348
11271.76,-58.919559749532496
11300.96,-58.39657694066875
11327.08,-58.45391609150917
11350.52,-58.732307171858864
11377.04,-58.55318063724788
11405.52,-59.501200963296014
11430.52,-60.32466437492522
11462.04,-60.257198037346846
11503.0,-60.25009326087312
11536.8,-59.606299708457676
11562.48,-58.59840573398398
11592.44,-58.979958188496546
11628.08,-59.889155493266905
11654.52,-60.47162696991118
11693.32,-61.182720524109925
11725.72,-61.15520627662542
11750.48,-60.92119746498766
11774.72,-60.720619033724084
11805.88,-59.65713708736004
11840.6,-59.16065596774222
11861.92,-58.575212140157845
11891.96,-58.51166241411123
11932.64,-58.65519190058115
11970.08,-59.122209745086764
11986.28,-59.79268554724757
12009.96,-60.3482881579176
12044.72,-60.54147706903521
12095.36,-60.441149929650166
12116.68,-59.87228914350274
12151.84,-60.0143861934543
12195.16,-59.362617451250586
12228.28,-58.95962900687013
12251.68,-58.222148488238496
12300.44,-57.44129219301048
12346.2,-56.01544879965487
12379.0,-55.338633802011636
12405.8,-54.60270662002267
12443.64,-53.11361836675556
12478.48,-52.15033711731435
12494.8,-51.7463350491319
12534.52,-51.76575367553161
12579.88,-51.83565013694578
12611.36,-51.65315598512069
12634.88,-49.898276067506536
12651.32,-49.14561403110624
12688.36,-48.505775184854876
12724.36,-48.15821261487902
12743.04,-47.54744292061776
12769.04,-47.05412261668592
12800.76,-46.26480603609234
12858.52,-45.4457193614915
12887.76,-44.13371250540018
12918.08,-43.09436147969216
12954.24,-41.86205157101155
12986.76,-40.133404959551996
13013.44,-39.09688987277449
13046.4,-37.15909488324077
13080.08,-35.39222439140083
13108.52,-34.29471609871836
13131.08,-33.05518555054442
13170.92,-31.719615050330766
13202.12,-29.772727197054785
13226.04,-29.258180649988365
13243.36,-28.98926903050394
13272.04,-28.894387174062437
13309.6,-29.011283837668607
13344.68,-29.004797667525715
13369.0,-28.291795291118333
13395.84,-27.569853107146923
13421.44,-27.401235988195992
13447.04,-27.321744276043034
13475.08,-27.74959371769802
13502.16,-27.62517868543045
13525.52,-27.25308399628849
13556.48,-27.127185215335352
13579.4,-27.477032491397125
13608.76,-27.087344229798777
13643.08,-26.63857411338018
13675.6,-25.67533859973775
13704.52,-25.497314106803408
13725.52,-25.774766223896314
13751.68,-26.217116009350885
13770.64,-27.503388684522385
13803.12,-28.19419397028165
13830.48,-28.5691928525828
13863.2,-29.169912198577087
13893.92,-29.62508183280007
13927.12,-30.1926144664921
13950.24,-31.245008318200718
13976.32,-32.33157155564056
14004.56,-33.04182287693025
14023.0,-33.81745620767121
14056.16,-35.1183973135287
14087.12,-36.92244143993129
14121.8,-37.893833161429505
14142.6,-37.95122497020756
14171.2,-38.17578327788507
14198.16,-38.51388245119249
14220.48,-38.829629274294724
14241.76,-38.246038462654695
14267.6,-38.45742517812645
14296.4,-38.50018262329047
14316.04,-39.014608799242424
14342.68,-39.09586918907707
14372.08,-39.804072961681534
14406.36,-40.60119677126875
14428.72,-40.473177584842794
14454.08,-40.31830228087028
14478.48,-39.588728386857554
14504.56,-38.44000280777459
14537.84,-37.580513031282464
14563.52,-37.291213041809385
14595.6,-36.88981167810503
14629.68,-37.39585298687685
14655.84,-36.69956335476133
14687.48,-36.57179280855227
14714.32,-37.14853390120435
14753.12,-38.10890226193238
14782.08,-37.97393992238212
14809.0,-37.74193925627041
14835.16,-37.733429809310465
14866.64,-37.69379748415666
14889.6,-37.58713580253067
14921.72,-37.14236010974272
14948.8,-35.79769826721399
14976.08,-34.02800707619636
15002.48,-32.5418848394975
15034.0,-31.224036168716843
15063.52,-29.446644599251442
15082.88,-28.011296829096963
15112.6,-27.05428223591297
15156.64,-27.36313379656523
15197.72,-27.670328237526114
15228.36,-27.580558853913093
15261.76,-26.78867416536435
15293.64,-26.10245300358161
15334.28,-24.526967015918338
15368.04,-23.547911910172544
15405.84,-23.474863161798563
15442.72,-23.495731963422145
15481.92,-23.910228712912645
15517.2,-24.407236392851914
15551.04,-25.190057203229514
15575.08,-24.79622835684567
15614.32,-24.603795405817213
15662.96,-23.40605787912849
15693.0,-23.482304160394705
15730.68,-23.357246803999875
15766.2,-22.09503871454391
15797.12,-20.705917662070128
15836.6,-19.55179172425065
15868.96,-18.203931237892245
15903.72,-17.009515396342607
15941.44,-16.429164000288576
15973.04,-16.14776627874467
16022.56,-16.6287019928405
16053.4,-17.83145699834916
16082.8,-18.69394438682589
16131.32,-19.785857314229936
16165.84,-20.244921557293267
16204.96,-20.965085777104825
16242.84,-22.034059949428766
16275.16,-23.316420541615216
16302.6,-24.26724345198366
16337.4,-24.5698320655385
16370.16,-24.80848218551371
16404.84,-25.712572857127526
16451.16,-26.054426865563723
16483.08,-27.05661292432341
16524.2,-27.550795864001838
16543.88,-27.958110136077728
16577.36,-27.704324951469886
16627.48,-26.956902170791277
16659.4,-26.5203094245633
16697.0,-26.39202075439737
16732.12,-26.08776586462743
16767.12,-25.705690759127016
16814.28,-25.711064794440745
16845.96,-25.104290598244397
16873.52,-24.429858511243935
16911.68,-24.73023765534627
16940.28,-24.953666420658106
16975.68,-26.361190300290456
17011.72,-27.669956812416185
17038.4,-28.725105147664415
17074.68,-28.212677559857234
17112.8,-27.777061753948196
17138.76,-27.360067518842385
17164.0,-26.15640982404815
17196.12,-25.154916684706677
17233.28,-23.986423069532012
17261.2,-23.6611411469383
17289.44,-23.347417218829488
17323.92,-23.21281075287143
17349.0,-23.36351123321334
17374.08,-23.005504506560957
17406.04,-22.940923812347446
17437.16,-22.021980329635532
17457.44,-21.353980973171986
17487.4,-21.05925066027323
17524.8,-20.146453320714627
17560.24,-20.058343527722155
17583.8,-20.104474245293513
17613.96,-21.184289137269353
17649.0,-22.84282342985969
17674.68,-24.247394555392653
17706.0,-24.09605078825492
17742.2,-24.675259996354555
17773.08,-24.940498210731874
17805.32,-24.735957635957725
17834.0,-23.798989169429966
17862.2,-23.019032277669737
17888.56,-22.28322610331697
17917.48,-21.67795265732331
17949.24,-20.01814482143147
17975.64,-18.78205563006921
18001.72,-17.67698096489532
18031.44,-18.01669697089119
18067.48,-18.34431810742242
18092.4,-18.656881866473686
18124.32,-19.808026377316544
18149.68,-20.637385063078234
18170.76,-21.53710254407486
18196.24,-22.38518251813015
18226.24,-22.663702170615995
18247.8,-22.082362674353625
18272.28,-21.009732750831155
18293.2,-20.318727610437183
18324.52,-20.274884673384932
18354.32,-20.979017000226285
18381.72,-20.60325929763725
18402.6,-20.598266102923063
18434.88,-20.893438715441135
18465.2,-20.485782353309894
18485.6,-19.884302791210338
18505.12,-18.784996374598688
18525.48,-17.523023861150705
18556.16,-17.24143696200101
18584.72,-17.317575762346372
18610.16,-16.64829456877893
18640.24,-15.6009906301461
18668.0,-14.486052672257632
18692.36,-14.815237700566636
18728.4,-15.639804343515994
18763.36,-16.169442194346328
18790.32,-16.196192642776282
18813.52,-17.380364220477627
18838.08,-17.77515931036322
18861.88,-18.010073805637646
18889.84,-18.348089187853027
18918.92,-18.095753975249814
18956.92,-17.064221643470216
18987.8,-15.518945543132709
19017.16,-14.76249740531667
19037.92,-13.12658114477991
19066.76,-11.963918603751798
19093.92,-11.350362156014882
19118.88,-10.800240700822314
19143.16,-9.601350202392778
19176.68,-7.78803981928154
19198.92,-5.545990509968243
19225.08,-4.121195276509963
19252.8,-3.428050256352864
19290.68,-3.7979733148030856
19323.24,-4.85061326203867
19361.0,-5.793195418249807
19385.76,-6.477348336260758
19407.28,-6.9338446623645655
19430.64,-7.519480349253855
19455.84,-7.783343462292097
19490.72,-9.015760979633772
19513.44,-10.494205710226662
19544.96,-11.945784440115087
19571.72,-13.16544747672043
19606.48,-13.844059209432444
19652.24,-14.779341754065817
19683.72,-16.334655177108935
19707.4,-17.894633210180316
19736.36,-18.638205719534298
19765.4,-18.969446264225976
19797.04,-19.24848501199855
19834.52,-18.50030246229841
19865.88,-19.422386917714018
19904.08,-20.33851815389468
19935.0,-21.579212500099082
19960.08,-21.90704418696462
19994.68,-22.405861030351357
20030.8,-21.993833693303152
20062.88,-22.04198100241831
20100.28,-21.49244899297132
20125.52,-21.460332458596667
20165.92,-22.27028525048866
20190.64,-22.613241613749405
20222.2,-22.765813600290556
20245.6,-23.27442527303471
20271.96,-22.864796956423657
20313.44,-22.5437624577619
20354.0,-21.98943666273727
20382.24,-21.493992997203012
20411.68,-21.07089905256404
20436.28,-20.328329324070353
20464.4,-19.37674789426847
20497.36,-18.813580522332327
20530.0,-18.410755122508842
20557.0,-18.494526034835715
20581.56,-18.949721681457
20615.48,-19.05724566148593
20644.04,-18.329259449299414
20677.52,-16.90431679604574
20701.28,-15.311151095274827
20736.84,-14.353961625304063
20763.12,-13.220122059155246
20795.28,-11.940229521375139
20821.6,-11.190693178083738
20854.84,-9.740248186122615
20881.88,-8.482586413454253
20905.16,-6.859704059790809
20933.4,-6.132969374489029
20960.36,-6.375924209486683
20989.24,-7.023595604281862
21019.0,-7.190296798450863
21048.2,-8.132336888797571
21079.84,-8.531909595429887
21112.92,-8.62343060541897
21147.24,-8.783961415328076
21175.68,-8.215831048898389
21208.28,-6.763315267749121
21232.4,-4.802040106393388
21261.0,-2.0273432509973555
21289.88,0.7924760070070715
21316.8,2.4407549371942965
21346.88,4.577365801893183
21375.56,6.064845426343391
21416.64,7.929019647203395
21440.36,10.271689402721833
21463.72,12.242007966600369
21488.96,14.173468009494254
21513.76,15.50372567061336
21546.04,16.283275499157618
21576.36,15.809182298295212
21607.6,15.458196745589388
21638.2,14.816314142458154
21653.52,14.701422483176007
21687.36,14.112674145586805
21714.68,13.337796534262612
21740.08,12.71723094195129
21763.12,12.05057938445361
21789.24,11.882398298308267
21814.24,11.405952363498521
21840.56,11.19443016663195
21862.88,11.622579312957834
21896.8,12.137497699577372
21916.88,12.35841648660601
21934.28,12.99386001924054
21953.28,13.186759845279166
21981.72,13.30528270555661
22009.56,13.037801153361809
22040.64,11.779260505903524
22062.04,10.409674987234187
22090.68,8.693414379414182
22120.44,7.23566428832711
22148.52,5.516093343291445
22174.64,4.586062906198216
22204.6,3.283544561248285
22226.8,2.610862246155752
22255.6,1.8327679105661938
22283.68,1.2849730947241316
22308.84,1.009935753196491
22333.76,0.09593057770283336
22361.6,-0.5788755659758913
22385.48,-0.9517334209754931
22413.84,-0.19893702641128158
22436.28,-0.3040710712596641
22467.52,-0.359466174356626
22483.44,-0.5137181041762099
22506.56,-1.0838852176442608
22528.2,-1.2285057818144427
22565.12,-1.2309318782016505
22583.4,-0.05716809332369449
22606.44,0.25035667274148576
22631.08,0.2128653466701638
22655.0,0.500357896797372
22676.52,0.49326914632694235
22701.84,-0.3065990305133034
22729.96,-0.96196824091951
22757.08,-1.7628398223314306
22779.64,-2.356370254294003
22809.48,-2.8268967495672275
22833.64,-2.003013279265711
22865.92,-0.745226719798507
22892.88,0.18062600541395527
22919.84,0.7143381066760182
22946.28,0.7365842434717478
22984.72,1.6483759467071057
23010.24,2.7727286973176657
23040.88,2.8562866243114833
23076.28,1.5505344661278784
23100.44,0.4242316759145021
23126.68,-1.1129179195733607
23163.4,-2.5014230791898306
23180.68,-2.6618128641368686
23217.28,-2.478952263859087
23237.44,-2.2719738290877878
23262.92,-1.822181491521174
23285.8,-0.40142882716375017
23321.12,0.4900877924217043
23358.4,1.3564860551012812
23390.4,2.5367007109103854
23420.16,2.8000223469687757
23444.52,2.7369565806118903
23472.76,2.3016382393939554
23508.88,2.1281521735293922
23534.28,1.6707153033418711
23558.08,1.7278014940722044
23598.0,1.6908542703604454
23639.2,1.95033563404811
23658.92,2.2851661991234997
23696.0,2.622773832664838
23717.08,2.7470914748869966
23755.48,2.1376673163799698
23779.64,0.8959945485089105
23811.16,-0.0746006351848933
23836.28,-1.2187728476151694
23861.84,-2.4513007328286633
23889.76,-3.0125431438162797
23918.4,-4.337692026682185
23953.12,-6.3263676455989355
23981.88,-7.785591696090982
24010.68,-8.071352071054266
24030.92,-8.918147911615657
24060.72,-9.941847866512822
24085.6,-9.49981590237467
24109.24,-10.20391162332146
24149.28,-10.715124569199967
24184.48,-10.365115659423159
24208.8,-10.488013378344462
24235.6,-11.574724399857208
24273.56,-11.696537344828233
24299.52,-11.051760493889436
24331.92,-10.569677800051855
24361.24,-10.396008556634174
24390.52,-10.07844794053583
24420.48,-9.768441145643578
24441.6,-10.776031776443109
24466.24,-11.912816455587729
24500.08,-13.206079906895742
24550.0,-13.200185267105681
24575.2,-13.231627999283356
24598.72,-13.256032379418595
24629.56,-13.105518293492478
24650.32,-13.55597473986445
24680.36,-13.274068521782738
24703.2,-13.195395021513084
24741.16,-13.464443161860087
24769.88,-14.423960710465888
24799.16,-14.044344125992481
24823.64,-13.678156799016266
24845.52,-13.367001752723569
24875.08,-12.19977969686266
24905.6,-10.60611105340298
24939.84,-9.424858979831894
24963.6,-8.728964291538556
24995.8,-6.888427098195514
25017.48,-6.121581064264737
25043.12,-4.743392419021092
25099.92,-4.149970395590625
25118.04,-4.551385141562186
25145.36,-3.5057931690173962
25165.92,-2.054980289067588
25189.96,-1.1003523576515533
25215.76,-0.6108104259031629
25243.88,-0.21700671779688344
25275.0,0.28494798955742373
25308.96,0.8653845135611677
25330.56,1.6491030794126178
25349.92,3.137900735114255
25383.52,4.5608310608309885
25417.2,5.039875160877147
25444.84,3.972066951964536
25471.92,3.8572622607392457
25493.04,3.525633354757467
25525.2,3.0407208674890187
25556.08,3.705579555009046
25574.68,4.565891831342617
25604.88,5.94538023931209
25630.04,7.547589799140134
25659.6,10.06213432458464
25681.84,10.926598326917176
25704.52,10.634366094904273
25733.92,10.447881045856649
25761.12,10.168854378014823
25787.88,10.062184217199702
25807.04,9.962753379195945
25842.84,10.416219439432043
25874.92,10.964263966083546
25900.16,11.134611505642553
25924.96,11.260861900001785
25948.36,11.80336979135873
25968.6,12.782989215105793
26002.0,11.90253098398449
26027.8,11.832623885124942
26058.04,10.910124309808037
26080.16,9.271934662610313
26098.28,8.497665414959215
26117.08,8.14249524727466
26155.12,8.393219119906448
26181.0,7.766413110941671
26204.92,7.104145860057347
26234.48,7.236055105738364
26260.0,7.5831183894910135
26287.32,8.775311524048469
26323.4,9.415653500631473
26350.52,10.446493031457086
26386.2,10.758408677391728
26407.48,10.910645045489092
26439.68,10.144966216385384
26480.24,9.514779913723487
26497.16,8.495262418538351
26535.56,8.369941662624498
26567.64,9.91213297381999
26597.16,12.089730998352191
26635.44,13.47374545544388
26666.32,14.457251997068543
26690.12,14.826558462381382
26706.4,14.984330194517991
26755.68,14.959409577548525
26781.72,13.849693485572956
26816.52,13.440100930407665
26847.64,12.801069052889964
26873.36,12.230461471751354
26894.84,11.224166362658165
26928.64,11.564535141661786
26955.76,11.516991532221459
26984.44,12.052469238415384
27016.12,14.2644566369802
27045.56,13.914222578778887
27080.44,14.59838598735633
27108.8,14.563375803753761
27137.64,15.588517690245087
27165.2,16.19423860084268
27186.24,17.357676437180515
27213.56,18.64412078574302
27258.36,19.508686606306608
27288.56,20.162137587089116
27311.32,20.441008471269186
27349.8,20.983915374856466
27367.56,21.375918058399137
27401.36,22.425126927886183
27428.24,23.558394611869033
27459.24,25.20645383873957
27489.2,25.477966221291595
27521.64,24.682349226269892
27559.56,23.12823431136089
27584.52,22.054180557075913
27615.72,20.9424287846871
27636.88,20.9381747835316
27663.24,21.604199305828686
27706.44,21.701040360610957
27734.2,21.69597630908715
27763.56,21.20922771295535
27780.4,21.807829125020678
27809.6,22.979262507353003
27837.76,24.359792236425008
27876.0,25.200191825833198
27911.08,25.082305455934286
27940.88,25.131902279611708
27974.24,23.808164266627315
28000.36,24.357398455347905
28020.76,23.83469198299576
28059.8,23.300380824264177
28079.24,22.403792006783224
28126.24,22.18252072904263
28165.84,21.259260129891373
28190.4,20.650100569613315
28213.92,20.337431766651612
28244.96,20.748016133420208
28282.92,21.222714839167935
28314.28,22.279679992161732
28359.72,23.489251723028758
28391.24,24.930148261897305
28432.48,25.25961788054559
28463.76,25.316960137300228
28490.76,25.585199992619494
28519.48,26.95736670847986
28559.04,28.027758130990005
28592.08,28.87970294471834
28630.8,29.557988985143638
28652.56,29.388640438132022
28680.12,29.269144831672342
28717.68,30.205383100435167
28747.16,31.029279103428156
28774.32,32.90269469328228
28801.84,32.60623410891745
28840.88,32.03406720031056
28864.04,31.214297717157784
28893.52,29.93075284548107
28922.6,29.675153117179903
28962.52,29.128965024277598
28988.96,28.301603013128073
29010.96,27.465218531861932
29037.32,27.034387343823937
29077.76,27.20821168877187
29101.32,27.171571546643996
29134.12,27.361469615623378
29165.44,26.970127949863695
29205.88,26.595811286363777
29220.92,25.55489551562819
29250.56,24.97334644837308
29284.08,23.779234147667914
29312.2,22.70402554297823
29348.44,21.774218008406493
29386.8,20.425329397972703
29411.44,18.537095105946094
29424.56,16.818173416201056
29450.96,15.737167568989129
29485.32,13.62495955836031
29517.6,13.654639232866497
29547.8,13.481297943256827
29578.24,13.757433759234877
29620.12,14.386095821075173
29643.08,14.908970318399401
29660.36,14.865508021228049
29689.44,15.310237706489893
29720.6,14.184604346416922
29746.28,14.037500019706819
29791.16,14.867929315231773
29816.88,15.543610382638905
29841.12,16.574738621972536
29861.6,16.580472135655615
29886.64,17.122184306345915
29911.36,17.971331111155486
29935.56,18.522893824540112
29963.16,19.037152251564002
30000.0,20.357473427765107
