training_step,reward
147.1831797235023,22.899769585253456
466.77383863080684,57.86185819070904
769.7537212449256,114.48443843031123
1097.76,155.1030303030303
1416.2100694444443,172.71267361111111
1727.15687732342,220.4728624535316
2036.0364826941066,232.54536950420953
2335.8909242298087,243.15320566194836
2648.255269320843,271.7248243559719
2971.8988877654197,263.93225480283115
3280.836104513064,271.45130641330167
3598.058695652174,278.575
3906.3545611015493,295.70740103270225
4213.858608893956,295.0946408209806
4542.357497517379,319.65541211519366
4843.928051738076,324.7461600646726
5151.6258879242305,329.00394632991316
5463.225274725275,348.67252747252746
5783.555657773689,357.81232750689975
6083.150801131009,342.92082940622055
6406.065142857143,374.4822857142857
6720.156069364162,376.0009633911368
7030.225499524263,387.9314938154139
7345.459429824561,376.530701754386
7661.448598130841,391.67009345794395
7967.539054966249,397.198649951784
8277.594484167517,392.9131767109295
8595.424923391216,401.93360572012256
8908.0783919598,425.4321608040201
9219.428007889546,428.3826429980276
9530.585474860336,405.459217877095
9850.833513513513,417.7243243243243
